,,,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
31,Age_10_19,CURED,0,0,0,0,0,0,0,34066,0
31,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
31,Age_20_29,HEALTHY,2082894,11768,0,0,0,0,0,0,0
31,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,45873,4651,0,0,0,0,1650,0
31,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6763,1676,0,0,0,1598,0
31,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,9037,0,0,0,667,0
31,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
31,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
31,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_20_29,CURED,0,0,0,0,0,0,0,35210,0
31,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
31,Age_30_39,HEALTHY,1991438,11698,0,0,0,0,0,0,0
31,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,45034,4303,0,0,0,0,1533,0
31,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6561,1707,0,0,0,1599,0
31,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,8828,1,0,0,660,0
31,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,0
31,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
31,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_30_39,CURED,0,0,0,0,0,0,0,34834,0
31,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
31,Age_40_49,HEALTHY,2154800,10304,0,0,0,0,0,0,0
31,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,40310,3895,0,0,0,0,1412,0
31,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6062,1481,0,0,0,1427,0
31,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,8186,1,0,0,582,0
31,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
31,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
31,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_40_49,CURED,0,0,0,0,0,0,0,32645,0
31,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
31,Age_50_59,HEALTHY,2394574,10872,0,0,0,0,0,0,0
31,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,43102,4372,0,0,0,0,1489,0
31,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6438,1613,0,0,0,1541,0
31,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,8644,1,0,0,704,0
31,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,12,0,0,0,0
31,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
31,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_50_59,CURED,0,0,0,0,0,0,0,35023,0
31,Age_50_59,DEAD,0,0,0,0,0,0,0,0,3
31,Age_60_69,HEALTHY,2038615,4680,0,0,0,0,0,0,0
31,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,18508,1774,0,0,0,0,651,0
31,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2800,655,0,0,0,692,0
31,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,3885,5,1,0,313,0
31,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,17,0,0,0,1
31,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,4,0,0,0
31,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_60_69,CURED,0,0,0,0,0,0,0,17306,0
31,Age_60_69,DEAD,0,0,0,0,0,0,0,0,6
31,Age_70_79,HEALTHY,1496699,2187,0,0,0,0,0,0,0
31,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8818,844,0,0,0,0,325,0
31,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1356,379,0,0,0,328,0
31,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,1946,2,5,0,135,0
31,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,17,0,0,0,1
31,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,27,0,0,7
31,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_70_79,CURED,0,0,0,0,0,0,0,8988,0
31,Age_70_79,DEAD,0,0,0,0,0,0,0,0,46
31,Age_80_150,HEALTHY,786155,1108,0,0,0,0,0,0,0
31,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,4395,427,0,0,0,0,160,0
31,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,646,151,0,0,0,155,0
31,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,915,1,12,0,63,0
31,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
31,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,91,0,0,7
31,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
31,Age_80_150,CURED,0,0,0,0,0,0,0,4413,0
31,Age_80_150,DEAD,0,0,0,0,0,0,0,0,120
32,Age_0_9,HEALTHY,1601339,18755,0,0,0,0,0,0,0
32,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,72797,7042,0,0,0,0,2650,0
32,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,10743,2656,0,0,0,2594,0
32,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,13323,0,0,0,970,0
32,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
32,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_0_9,CURED,0,0,0,0,0,0,0,50635,0
32,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
32,Age_10_19,HEALTHY,1877285,13375,0,0,0,0,0,0,0
32,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,51313,4910,0,0,0,0,1852,0
32,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7538,1931,0,0,0,1853,0
32,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,9552,0,0,0,741,0
32,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
32,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_10_19,CURED,0,0,0,0,0,0,0,37984,0
32,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
32,Age_20_29,HEALTHY,2069814,13080,0,0,0,0,0,0,0
32,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,50698,5142,0,0,0,0,1801,0
32,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7584,1929,0,0,0,1901,0
32,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,9975,0,0,0,738,0
32,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
32,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_20_29,CURED,0,0,0,0,0,0,0,39125,0
32,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
32,Age_30_39,HEALTHY,1978611,12827,0,0,0,0,0,0,0
32,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,49942,4924,0,0,0,0,1866,0
32,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7268,1830,0,0,0,1766,0
32,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,9752,0,0,0,783,0
32,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,4,0,0,0,0
32,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_30_39,CURED,0,0,0,0,0,0,0,38626,0
32,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
32,Age_40_49,HEALTHY,2143549,11251,0,0,0,0,0,0,0
32,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,44603,4348,0,0,0,0,1663,0
32,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6595,1715,0,0,0,1647,0
32,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,8961,1,0,0,705,0
32,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,1
32,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_40_49,CURED,0,0,0,0,0,0,0,36066,0
32,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
32,Age_50_59,HEALTHY,2382724,11850,0,0,0,0,0,0,0
32,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,47620,4679,0,0,0,0,1675,0
32,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7290,1802,0,0,0,1718,0
32,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,9588,1,0,0,668,0
32,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,12,0,0,1,0
32,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
32,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_50_59,CURED,0,0,0,0,0,0,0,38757,0
32,Age_50_59,DEAD,0,0,0,0,0,0,0,0,3
32,Age_60_69,HEALTHY,2033638,4977,0,0,0,0,0,0,0
32,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,20450,2010,0,0,0,0,728,0
32,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3026,781,0,0,0,767,0
32,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,4247,3,0,0,290,0
32,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,20,0,0,0,2
32,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,4,0,0,1
32,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_60_69,CURED,0,0,0,0,0,0,0,18962,0
32,Age_60_69,DEAD,0,0,0,0,0,0,0,0,7
32,Age_70_79,HEALTHY,1494206,2493,0,0,0,0,0,0,0
32,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,9757,962,0,0,0,0,286,0
32,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1480,340,0,0,0,380,0
32,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,2162,3,9,0,151,0
32,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,19,0,0,0,0
32,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,27,0,0,5
32,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_70_79,CURED,0,0,0,0,0,0,0,9776,0
32,Age_70_79,DEAD,0,0,0,0,0,0,0,0,54
32,Age_80_150,HEALTHY,784884,1271,0,0,0,0,0,0,0
32,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,4905,458,0,0,0,0,140,0
32,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,729,168,0,0,0,176,0
32,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,996,0,20,0,50,0
32,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
32,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,93,0,0,10
32,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
32,Age_80_150,CURED,0,0,0,0,0,0,0,4791,0
32,Age_80_150,DEAD,0,0,0,0,0,0,0,0,127
33,Age_0_9,HEALTHY,1580822,20517,0,0,0,0,0,0,0
33,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,80663,7997,0,0,0,0,2892,0
33,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,11855,3077,0,0,0,2853,0
33,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,14899,0,0,0,1080,0
33,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
33,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_0_9,CURED,0,0,0,0,0,0,0,56849,0
33,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
33,Age_10_19,HEALTHY,1862473,14812,0,0,0,0,0,0,0
33,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,56980,5678,0,0,0,0,2030,0
33,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8288,2086,0,0,0,2074,0
33,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,10690,0,0,0,793,0
33,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
33,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_10_19,CURED,0,0,0,0,0,0,0,42430,0
33,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
33,Age_20_29,HEALTHY,2055472,14342,0,0,0,0,0,0,0
33,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,56248,5484,0,0,0,0,2046,0
33,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8467,2189,0,0,0,2070,0
33,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,11116,0,0,0,788,0
33,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
33,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_20_29,CURED,0,0,0,0,0,0,0,43565,0
33,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
33,Age_30_39,HEALTHY,1964466,14145,0,0,0,0,0,0,0
33,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,55428,5341,0,0,0,0,2000,0
33,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8076,2125,0,0,0,1991,0
33,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,10761,0,0,0,821,0
33,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,4,0,0,0,0
33,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_30_39,CURED,0,0,0,0,0,0,0,43041,0
33,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
33,Age_40_49,HEALTHY,2131094,12455,0,0,0,0,0,0,0
33,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,49270,4767,0,0,0,0,1817,0
33,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7285,1928,0,0,0,1730,0
33,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,10002,1,0,0,673,0
33,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,0
33,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_40_49,CURED,0,0,0,0,0,0,0,40081,0
33,Age_40_49,DEAD,0,0,0,0,0,0,0,0,1
33,Age_50_59,HEALTHY,2369315,13409,0,0,0,0,0,0,0
33,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,52532,5069,0,0,0,0,1869,0
33,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,7955,2014,0,0,0,2000,0
33,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,10524,3,0,0,863,0
33,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,13,0,0,0,0
33,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
33,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_50_59,CURED,0,0,0,0,0,0,0,42819,0
33,Age_50_59,DEAD,0,0,0,0,0,0,0,0,3
33,Age_60_69,HEALTHY,2027962,5676,0,0,0,0,0,0,0
33,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,22473,2125,0,0,0,0,829,0
33,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3346,858,0,0,0,832,0
33,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,4668,2,4,0,354,0
33,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,22,0,0,1,0
33,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,4,0,0,0
33,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_60_69,CURED,0,0,0,0,0,0,0,20747,0
33,Age_60_69,DEAD,0,0,0,0,0,0,0,0,10
33,Age_70_79,HEALTHY,1491548,2658,0,0,0,0,0,0,0
33,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,10827,1036,0,0,0,0,387,0
33,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1633,420,0,0,0,389,0
33,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,2325,3,6,0,168,0
33,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,21,0,0,1,0
33,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,32,0,0,4
33,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_70_79,CURED,0,0,0,0,0,0,0,10593,0
33,Age_70_79,DEAD,0,0,0,0,0,0,0,0,59
33,Age_80_150,HEALTHY,783532,1352,0,0,0,0,0,0,0
33,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,5494,501,0,0,0,0,181,0
33,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,796,183,0,0,0,208,0
33,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,1069,0,25,0,70,0
33,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
33,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,102,0,0,11
33,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
33,Age_80_150,CURED,0,0,0,0,0,0,0,5157,0
33,Age_80_150,DEAD,0,0,0,0,0,0,0,0,137
34,Age_0_9,HEALTHY,1558385,22437,0,0,0,0,0,0,0
34,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,89235,8739,0,0,0,0,3206,0
34,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,13294,3392,0,0,0,3166,0
34,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,16725,0,0,0,1251,0
34,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
34,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_0_9,CURED,0,0,0,0,0,0,0,63674,0
34,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
34,Age_10_19,HEALTHY,1846270,16203,0,0,0,0,0,0,0
34,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,63256,6214,0,0,0,0,2322,0
34,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,9350,2362,0,0,0,2254,0
34,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,11915,0,0,0,861,0
34,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
34,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_10_19,CURED,0,0,0,0,0,0,0,47327,0
34,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
34,Age_20_29,HEALTHY,2039687,15785,0,0,0,0,0,0,0
34,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,62299,6074,0,0,0,0,2217,0
34,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,9331,2327,0,0,0,2293,0
34,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,12353,0,1,0,951,0
34,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
34,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_20_29,CURED,0,0,0,0,0,0,0,48469,0
34,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
34,Age_30_39,HEALTHY,1948915,15551,0,0,0,0,0,0,0
34,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,61431,5994,0,0,0,0,2148,0
34,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8912,2255,0,0,0,2250,0
34,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,11969,0,0,0,917,0
34,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,1
34,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_30_39,CURED,0,0,0,0,0,0,0,47853,0
34,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
34,Age_40_49,HEALTHY,2117363,13731,0,0,0,0,0,0,0
34,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,54412,5416,0,0,0,0,1897,0
34,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8005,2100,0,0,0,1947,0
34,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,11058,0,0,0,872,0
34,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,4,0,0,0,0
34,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_40_49,CURED,0,0,0,0,0,0,0,44301,0
34,Age_40_49,DEAD,0,0,0,0,0,0,0,0,1
34,Age_50_59,HEALTHY,2354682,14633,0,0,0,0,0,0,0
34,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,58269,5568,0,0,0,0,2104,0
34,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,8638,2303,0,0,0,2083,0
34,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,11629,0,0,0,909,0
34,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,16,0,0,0,0
34,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
34,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_50_59,CURED,0,0,0,0,0,0,0,47551,0
34,Age_50_59,DEAD,0,0,0,0,0,0,0,0,3
34,Age_60_69,HEALTHY,2021775,6187,0,0,0,0,0,0,0
34,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,24753,2490,0,0,0,0,906,0
34,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3617,973,0,0,0,881,0
34,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,5108,3,1,0,414,0
34,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,21,0,0,2,1
34,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,6,0,0,2
34,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
34,Age_60_69,CURED,0,0,0,0,0,0,0,22763,0
34,Age_60_69,DEAD,0,0,0,0,0,0,0,0,10
